subject_id	trial	query_id	human_query	response	chat_id	chatbot_answer
s24f3	6	query041	같이 게임하자고 해도 되나?	sense	chat041_sense	저랑 같은 게임 클럽에 가입해서 종종 같이 해요.
s24f3	7	query011	나도 집 사고 싶어.	other	null	저도요. 
s24f3	8	query060	건강한 다이어트법	sense	chat060_sense	일단 굶는 다이어트는 건강에 안 좋으니까 디톡스 다이어트 어때요?
s24f3	9	query001	김치볶음밥 먹어야지.	sense	chat001_sense	계란이랑 햄 넣은 김치볶음밥이 맛있어요.
s24f3	10	query038	날씨 좋은데.	sense	chat038_sense	날씨도 좋고 구름도 예쁘죠?
s24f3	11	query050	게임 지겨워.	base	chat050_base	다른 게임해보세요.
s24f3	12	query052	고구마만 먹고 다이어트 해야지	base	chat052_base	너무 무리하지는 마세요.
s24f3	13	query048	게임도 이제 재미없어.	base	chat050_base	다른 게임해보세요.
s24f3	14	query033	날씨가 진짜 덥다	base	chat033_base	시원한 물이라도 한 잔 드세요~
s24f3	15	query017	방학인데 집에만 있어.	base	chat017_base	먼저 사람들이랑 연락해서 놀러 가는 건 어때요?
s24f3	16	query012	새 집으로 이사 가기로 했어.	base	chat012_base	내 집 마련 축하드려요.
s24f3	17	query057	다이어트해야 되는데.	other	null	제가 다이어트에 좋은 방법을 알려드릴까요?
s24f3	18	query007	꽃게탕 진짜 밥도둑	sense	chat007_sense	게딱지 양념에 흰쌀밥을 비벼 먹어도 맛있어요.
s24f3	19	query016	신혼집 인테리어 어떻게 하지?	sense	chat016_sense	저는 가짜 나무로 만든 트리를 만들어 놓고 싶어요.
s24f3	20	query054	팔뚝 너무 두꺼워	base	chat054_base	펭귄 운동 해보세요.
s24f3	21	query046	게임하다 시간 다 갔어.	base	chat046_base	게임할 때는 시간이 더 빨리 가요.
s24f3	22	query019	윗집 애 또 뛴다.	sense	chat019_sense	여름에는 특히 시끄러운 것 같아요.
s24f3	23	query002	밥 너무 많이 남음.	sense	chat002_sense	나중에 찬밥에 무생채 넣어서 비벼 먹으면 꿀맛이에요
s24f3	24	query056	나 비만이야	base	chat056_base	건강하게 운동해보세요.
s24f3	25	query015	집들이 하기 싫어.	base	chat015_base	쉽게 준비하는방법이 있는지 검색해서 준비해 보세요.
s24f3	26	query043	뉴게임 없나?	sense	chat043_sense	탁구공 넣기 게임 어떠세요?
s24f3	27	query020	전세집 구했어.	sense	chat020_sense	후드같이 고장나기 쉬운 것은 어떻게 수리하는지 미리 물어보는 것도 좋을 것 같아요.
s24f3	28	query045	방탈출 게임 갔다왔어.	sense	chat045_sense	저도 방 탈출 게임하고 싶어요.
s24f3	29	query055	살 좀 빼야되는데	sense	chat055_sense	저도 다이어트를 하는데 오늘 유독 배가 고파서 힘들었어요.
s24f3	30	query005	밥 먹어야지	sense	chat005_sense	김밥을 드신다면 상하기 쉬운 음식이니까 잘 확인하고 드세요.
s24f3	31	query018	집에 다 와서 전에 사귀던 남자애 만났어.	sense	chat018_sense	옆집에 사는 건 아니겠죠?!
s24f3	32	query047	보드게임 재밌다	base	chat047_base	저도 하고 싶네요.
s24f3	33	query013	집에 먼지가 너무 많아.	base	chat013_base	대청소를 해보세요!
s24f3	34	query058	살 쪄서 교복이 껴.	other	null	괜찮아요. 살은 뺄 수 있어요. 
s24f3	35	query010	밥 먹었는데도 또 배고파	base	chat010_base	디져트 드세요.
s24f3	36	query027	개강 옷 예쁘게 입어 볼까?	sense	chat027_sense	어떤 옷이 있는지 말해 주면 어떻게 매치하는 게 좋을지 알려 줄게요.
s24f3	37	query042	새로운 게임 없나?	base	chat043_base	엄청 많죠.
s24f3	38	query022	나 새 옷 샀다	other	null	무슨 옷을 샀어요? 
s24f3	39	query053	살찐 거 같아	base	chat053_base	기분일 거예요.
s24f3	40	query003	밥 먹었니?	sense	chat003_sense	오늘은 순두부찌개 먹고 싶어서 시켜 먹었어요.
s24f3	41	query028	비 맞아서 옷 젖었어.	base	chat028_base	감기 조심 하세요.
s24f3	42	query025	수학여행가는데 입을 게 없어.	sense	chat025_sense	인터넷으로 주문하면 금방 택배로 올 거예요.
s24f3	43	query044	예전 게임인데 재밌다.	base	chat047_base	저도 하고 싶네요.
s24f3	44	query049	핸드폰게임 자꾸 하게 돼.	base	chat049_base	시간을 정해보세요.
s24f3	45	query006	밥 뭐 먹을까?	sense	chat006_sense	고기에 볶음밥 싸서 한 입 먹으면 천국이죠!
s24f3	46	query059	뱃살 나온 거 같아	base	chat059_base	급 다이어트 해봐요!
s24f3	47	query029	옷장이 점점 줄어들어	sense	chat029_sense	그래도 가디건이랑 얇은 니트류는 또 사고 싶죠?!
s24f3	48	query024	커플이 같은 옷 입는 거 좋아보여	sense	chat024_sense	여름 티는 커플이 같이 입기 좋은 것 같아요.
s24f3	49	query009	밥생각이 없어.	sense	chat009_sense	같이 햄버거 먹는거 어때요? 저는 피클은 안먹으니까 빼고 먹어도 되죠?
s24f3	50	query023	옷 걸 데가 없어	sense	chat023_sense	이제 귀여운 옷이 눈에 띄어도 그만 사야하는군요!
s24f3	51	query021	옷 좀 사줘.	sense	chat021_sense	평일과 주말 중에 언제 갈까요?
s24f3	52	query008	밥이나 먹자.	sense	chat008_sense	초밥 먹고 싶은데 추레하게 나갈 수는 없고 게다가 귀찮아요.
s24f3	53	query026	옷은 많은데 입을 게 없어.	base	chat026_base	옷은 사도 사도 모자라요.
s24f3	54	query030	롱패딩 필요할까?	base	chat030_base	추울 때 딱이죠.
s24f3	55	query039	내일 날씨 좋을까?	sense	chat039_sense	번개와 천둥을 동반한 비가 올 것이라고 합니다.
s24f3	56	query040	내일 약속 있는데 날씨 좋았으면	sense	chat040_sense	3시에 비가 온다고 하니 그 전에 만나야 될 것 같아요.
s24f3	57	query032	내일은 비왔으면 좋겠다.	sense	chat032_sense	내일 태풍의 영향권에 들어서 비소식이 있어요.
s24f3	58	query037	더워서 죽을 듯한 날씨야.	sense	chat037_sense	작년이나 재작년과 달리 올해는 날씨가 많이 덥네요.
s24f3	59	query034	마음도 춥고 날씨도 춥네.	sense	chat034_sense	요즘 엄청 춥고 눈도 많이 와서 쉽게 움츠려드는 것 같아요.
s24f3	60	query031	오늘도 날씨가 뿌예.	base	chat031_base	마스크 착용 하시고 외출하세요.
s17f3	1	query004	그냥 혼자 밥이나 먹어야지.	other	null	혼자 밥을 먹는 이유를 묻거나 같이 먹자고 제안하는 것이 더 자주 들을 수 있는 답변인 것 같습니다.
s17f3	2	query036	날씨 왜 이렇게 춥냐?	sense	chat036_sense	한파라서 눈도 올 거 같아요.
s17f3	3	query035	날씨 좀 풀린거 같아.	base	chat035_base	따뜻해졌죠.
s17f3	4	query051	건강하게 다이어트 하는 방법	base	chat060_base	적게 먹고 많이 움직이세요.
s17f3	5	query014	공휴일에는 집이 최고.	base	chat014_base	피로 풀고 좋죠.
s17f3	6	query041	같이 게임하자고 해도 되나?	base	chat041_base	안 될 것도 없죠.
s17f3	7	query011	나도 집 사고 싶어.	other	null	왜 집이 사고 싶은지 묻거나 나도 같은 생각이라고 호응하는 것이 더 자주 들을 수 있는 것 같습니다. 
s17f3	8	query060	건강한 다이어트법	base	chat060_base	적게 먹고 많이 움직이세요.
s17f3	9	query001	김치볶음밥 먹어야지.	sense	chat001_sense	계란이랑 햄 넣은 김치볶음밥이 맛있어요.
s17f3	10	query038	날씨 좋은데.	sense	chat038_sense	날씨도 좋고 구름도 예쁘죠?
s17f3	11	query050	게임 지겨워.	base	chat050_base	다른 게임해보세요.
s17f3	12	query052	고구마만 먹고 다이어트 해야지	base	chat052_base	너무 무리하지는 마세요.
s17f3	13	query048	게임도 이제 재미없어.	base	chat050_base	다른 게임해보세요.
s17f3	14	query033	날씨가 진짜 덥다	base	chat033_base	시원한 물이라도 한 잔 드세요~
s17f3	15	query017	방학인데 집에만 있어.	base	chat017_base	먼저 사람들이랑 연락해서 놀러 가는 건 어때요?
s17f3	16	query012	새 집으로 이사 가기로 했어.	base	chat012_base	내 집 마련 축하드려요.
s17f3	17	query057	다이어트해야 되는데.	other	null	방법을 말하기보다는 왜 다이어트를 하려고 하는지 묻는 것이 더 자주 들을 수 있는 것 같습니다.
s17f3	18	query007	꽃게탕 진짜 밥도둑	sense	chat007_sense	게딱지 양념에 흰쌀밥을 비벼 먹어도 맛있어요.
s17f3	19	query016	신혼집 인테리어 어떻게 하지?	base	chat016_base	하나씩 꾸며보세요.
s17f3	20	query054	팔뚝 너무 두꺼워	base	chat054_base	펭귄 운동 해보세요.
s17f3	21	query046	게임하다 시간 다 갔어.	base	chat046_base	게임할 때는 시간이 더 빨리 가요.
s17f3	22	query019	윗집 애 또 뛴다.	sense	chat019_sense	여름에는 특히 시끄러운 것 같아요.
s17f3	23	query002	밥 너무 많이 남음.	base	chat002_base	소분해서 냉동실에 보관해보세요.
s17f3	24	query056	나 비만이야	base	chat056_base	건강하게 운동해보세요.
s17f3	25	query015	집들이 하기 싫어.	base	chat015_base	쉽게 준비하는방법이 있는지 검색해서 준비해 보세요.
s17f3	26	query043	뉴게임 없나?	base	chat043_base	엄청 많죠.
s17f3	27	query020	전세집 구했어.	base	chat020_base	잘하셨어요.
s17f3	28	query045	방탈출 게임 갔다왔어.	sense	chat045_sense	저도 방 탈출 게임하고 싶어요.
s17f3	29	query055	살 좀 빼야되는데	base	chat055_base	운동을 시작해보세요.
s17f3	30	query005	밥 먹어야지	base	chat005_base	즐거운 시간 보내시길 바랍니다.
s17f3	31	query018	집에 다 와서 전에 사귀던 남자애 만났어.	other	null	아는 척을(인사를) 했냐고 묻거나 상대방도 보았느냐고 묻는 것이 더 자즈 들을 수 있는 것 같습니다.
s17f3	32	query047	보드게임 재밌다	base	chat047_base	저도 하고 싶네요.
s17f3	33	query013	집에 먼지가 너무 많아.	base	chat013_base	대청소를 해보세요!
s17f3	34	query058	살 쪄서 교복이 껴.	other	null	살이 안 쪘다거나 교복이 안 낀다는 말을 먼저 할 것 같습니다.
s17f3	35	query010	밥 먹었는데도 또 배고파	base	chat010_base	디져트 드세요.
s17f3	36	query027	개강 옷 예쁘게 입어 볼까?	base	chat027_base	개시해보세요.
s17f3	37	query042	새로운 게임 없나?	base	chat043_base	엄청 많죠.
s17f3	38	query022	나 새 옷 샀다	other	null	먼저 무슨 옷을 샀느냐고 말할 것 같습니다.
s17f3	39	query053	살찐 거 같아	base	chat053_base	기분일 거예요.
s17f3	40	query003	밥 먹었니?	sense	chat003_sense	오늘은 순두부찌개 먹고 싶어서 시켜 먹었어요.
s17f3	41	query028	비 맞아서 옷 젖었어.	other	null	먼저 상황에 대한(옷 젖음) 안타까움 말할 것 같습니다.
s17f3	42	query025	수학여행가는데 입을 게 없어.	sense	chat025_sense	인터넷으로 주문하면 금방 택배로 올 거예요.
s17f3	43	query044	예전 게임인데 재밌다.	base	chat047_base	저도 하고 싶네요.
s17f3	44	query049	핸드폰게임 자꾸 하게 돼.	base	chat049_base	시간을 정해보세요.
s17f3	45	query006	밥 뭐 먹을까?	base	chat006_base	맛있는 거 드세요.
s17f3	46	query059	뱃살 나온 거 같아	base	chat059_base	급 다이어트 해봐요!
s17f3	47	query029	옷장이 점점 줄어들어	base	chat029_base	지난 계절 옷을 잘 정리해 보세요.
s17f3	48	query024	커플이 같은 옷 입는 거 좋아보여	sense	chat024_sense	여름 티는 커플이 같이 입기 좋은 것 같아요.
s17f3	49	query009	밥생각이 없어.	other	null	먼저 이유를 물어볼 것 같습니다. 그리고 아픈 곳이 있는지 질문할 것 같습니다.
s17f3	50	query023	옷 걸 데가 없어	base	chat029_base	지난 계절 옷을 잘 정리해 보세요.
s17f3	51	query021	옷 좀 사줘.	sense	chat021_sense	평일과 주말 중에 언제 갈까요?
s17f3	52	query008	밥이나 먹자.	other	null	언제 가는지 묻거나 갈 수 없는 상활을 조심스럽게 이야기할 것 같습니다.
s17f3	53	query026	옷은 많은데 입을 게 없어.	base	chat026_base	옷은 사도 사도 모자라요.
s17f3	54	query030	롱패딩 필요할까?	base	chat030_base	추울 때 딱이죠.
s17f3	55	query039	내일 날씨 좋을까?	sense	chat039_sense	번개와 천둥을 동반한 비가 올 것이라고 합니다.
s17f3	56	query040	내일 약속 있는데 날씨 좋았으면	base	chat040_base	날씨가 안 좋더라도 데이트는 성공적일 거예요.
s17f3	57	query032	내일은 비왔으면 좋겠다.	sense	chat032_sense	내일 태풍의 영향권에 들어서 비소식이 있어요.
s17f3	58	query037	더워서 죽을 듯한 날씨야.	base	chat037_base	찬물 샤워를 해보세요.
s17f3	59	query034	마음도 춥고 날씨도 춥네.	other	null	날씨 이야기에 동조하며 마음이 추운 이유를 물어볼 것 같습니다.
s17f3	60	query031	오늘도 날씨가 뿌예.	base	chat031_base	마스크 착용 하시고 외출하세요.
s12f2	1	query004	그냥 혼자 밥이나 먹어야지.	sense	chat004_sense	혼밥 메뉴 추천해 드릴게요.
s12f2	2	query036	날씨 왜 이렇게 춥냐?	sense	chat036_sense	한파라서 눈도 올 거 같아요.
s12f2	3	query035	날씨 좀 풀린거 같아.	sense	chat035_sense	시원한 봄 날씨네요.
s12f2	4	query051	건강하게 다이어트 하는 방법	base	chat060_base	적게 먹고 많이 움직이세요.
s12f2	5	query014	공휴일에는 집이 최고.	base	chat014_base	피로 풀고 좋죠.
s12f2	6	query041	같이 게임하자고 해도 되나?	sense	chat041_sense	저랑 같은 게임 클럽에 가입해서 종종 같이 해요.
s12f2	7	query011	나도 집 사고 싶어.	other	null	(1)은 부적절한 대답인 것 같고, (2)도 ‘대출‘이라는 이야기를 바로 꺼내는 것이 자연스럽지는 않음.
s12f2	8	query060	건강한 다이어트법	sense	chat060_sense	일단 굶는 다이어트는 건강에 안 좋으니까 디톡스 다이어트 어때요?
s12f2	9	query001	김치볶음밥 먹어야지.	other	null	식사 맛있게 하세요‘라는 답변이 자연스러울 것 같은데 (1)은 ‘식사시간‘을 ‘맛있다‘가 수식하는 것이 어색하고, ‘식사시간‘ 뒤에 ‘보내다‘가 아닌 ‘되다‘가 오는 게 어색하다. (2)의 경우는 ‘김치볶음밥에 계란이랑 햄 넣어 먹으면 맛있죠~‘가 더 자연스러울 것 같음.
s12f2	10	query038	날씨 좋은데.	sense	chat038_sense	날씨도 좋고 구름도 예쁘죠?
s12f2	11	query050	게임 지겨워.	base	chat050_base	다른 게임해보세요.
s12f2	12	query052	고구마만 먹고 다이어트 해야지	base	chat052_base	너무 무리하지는 마세요.
s12f2	13	query048	게임도 이제 재미없어.	other	null	(1)게임이 재미 없다는데 다른 게임을 하라는 것은 어색함. 다른 취미를 추천하거나 더 재미있는 게임을 구체적으로 추천하는 게 자연스러울 것 같다. (2)는 맥락이 없으면 어색함.
s12f2	14	query033	날씨가 진짜 덥다	base	chat033_base	시원한 물이라도 한 잔 드세요~
s12f2	15	query017	방학인데 집에만 있어.	base	chat017_base	먼저 사람들이랑 연락해서 놀러 가는 건 어때요?
s12f2	16	query012	새 집으로 이사 가기로 했어.	base	chat012_base	내 집 마련 축하드려요.
s12f2	17	query057	다이어트해야 되는데.	sense	chat057_sense	줄넘기 추천드리고 싶은데 무릎에 무리가 가니 무릎 보호대를 꼭 하는게 좋겠습니다.
s12f2	18	query007	꽃게탕 진짜 밥도둑	sense	chat007_sense	게딱지 양념에 흰쌀밥을 비벼 먹어도 맛있어요.
s12f2	19	query016	신혼집 인테리어 어떻게 하지?	other	null	(1) 구체적으로 제안을 하는 게 아니라서 어색함. (2) 상대가 조언을 구한 건데 다짜고자 자신의 취향을 말하는 것 같음.
s12f2	20	query054	팔뚝 너무 두꺼워	base	chat054_base	펭귄 운동 해보세요.
s12f2	21	query046	게임하다 시간 다 갔어.	base	chat046_base	게임할 때는 시간이 더 빨리 가요.
s12f2	22	query019	윗집 애 또 뛴다.	other	null	윗집 애 또 뛴다‘고 화자가 발화한 것은 현재 청자가 화자와 같은 공간에 있거나 실시간으로 전화 통화 등을 하는 상황에서만 가능할 것 같음. 따라서 ‘그러게 또 뛰네‘ 처럼 동조하는 대답이 더 자연스러울 것 같음.
s12f2	23	query002	밥 너무 많이 남음.	base	chat002_base	소분해서 냉동실에 보관해보세요.
s12f2	24	query056	나 비만이야	base	chat056_base	건강하게 운동해보세요.
s12f2	25	query015	집들이 하기 싫어.	base	chat015_base	쉽게 준비하는방법이 있는지 검색해서 준비해 보세요.
s12f2	26	query043	뉴게임 없나?	sense	chat043_sense	탁구공 넣기 게임 어떠세요?
s12f2	27	query020	전세집 구했어.	base	chat020_base	잘하셨어요.
s12f2	28	query045	방탈출 게임 갔다왔어.	sense	chat045_sense	저도 방 탈출 게임하고 싶어요.
s12f2	29	query055	살 좀 빼야되는데	base	chat055_base	운동을 시작해보세요.
s12f2	30	query005	밥 먹어야지	other	null	뭐 드시게요‘ 등의 대답이 더 자연스러울 것 같은데 (1)은 너무 딱딱하고 (2)는 굳이 ‘김밥‘을 먹는다고 하지 않았는데 김밥에 대해 언급하는 것이 부자연스러움.
s12f2	31	query018	집에 다 와서 전에 사귀던 남자애 만났어.	other	null	상대방의 기분을 헤아리거나 어떻게 되었는지 상황을 물어볼 것 같다.
s12f2	32	query047	보드게임 재밌다	base	chat047_base	저도 하고 싶네요.
s12f2	33	query013	집에 먼지가 너무 많아.	base	chat013_base	대청소를 해보세요!
s12f2	34	query058	살 쪄서 교복이 껴.	base	chat058_base	한창 클 때죠.
s12f2	35	query010	밥 먹었는데도 또 배고파	sense	chat010_sense	밥은 드셨으니까 편의점에서 핫바랑 컵라면 어떠세요?
s12f2	36	query027	개강 옷 예쁘게 입어 볼까?	sense	chat027_sense	어떤 옷이 있는지 말해 주면 어떻게 매치하는 게 좋을지 알려 줄게요.
s12f2	37	query042	새로운 게임 없나?	base	chat043_base	엄청 많죠.
s12f2	38	query022	나 새 옷 샀다	other	null	어떤 옷 샀는지 묻는 게 자연스러울 것 같다.
s12f2	39	query053	살찐 거 같아	base	chat053_base	기분일 거예요.
s12f2	40	query003	밥 먹었니?	sense	chat003_sense	오늘은 순두부찌개 먹고 싶어서 시켜 먹었어요.
s12f2	41	query028	비 맞아서 옷 젖었어.	base	chat028_base	감기 조심 하세요.
s12f2	42	query025	수학여행가는데 입을 게 없어.	sense	chat025_sense	인터넷으로 주문하면 금방 택배로 올 거예요.
s12f2	43	query044	예전 게임인데 재밌다.	base	chat047_base	저도 하고 싶네요.
s12f2	44	query049	핸드폰게임 자꾸 하게 돼.	other	null	핸드폰 게임을 자꾸 하게 되어서 걱정된다는 어조가 느껴짐. 따라서 (1)의 답변은 가능할 수 있느나 ‘자꾸 하게 되어서 신경쓰지면 시간을 정해서 그 시간만 해보는 건 어때요?‘라고 좀 더 구체적으로 대안을 제시할 것 같다. (2)는 게임 자꾸 하게 된다는 사람에게 게임 더 같이 하자고 하는 게 자연스럽지 않은 것 같음.
s12f2	45	query006	밥 뭐 먹을까?	sense	chat006_sense	고기에 볶음밥 싸서 한 입 먹으면 천국이죠!
s12f2	46	query059	뱃살 나온 거 같아	base	chat059_base	급 다이어트 해봐요!
s12f2	47	query029	옷장이 점점 줄어들어	base	chat029_base	지난 계절 옷을 잘 정리해 보세요.
s12f2	48	query024	커플이 같은 옷 입는 거 좋아보여	other	null	(1)처럼 말하면 상대랑 싸우자는 것 같음. (2) 갑자기 ‘여름 티‘를 언급하는 게 자연스럽지 않음. ‘맞아요, 저도 애인 있으면 커플티 입고 싶어요~‘, ‘저는 남사스러워서 별로인 것 같아요‘  등의 대답이 자연스러울 듯.
s12f2	49	query009	밥생각이 없어.	other	null	무슨 일 있어요? 어디 아픈 건 아니에요?하고 안부를 물을 것 같다.
s12f2	50	query023	옷 걸 데가 없어	base	chat029_base	지난 계절 옷을 잘 정리해 보세요.
s12f2	51	query021	옷 좀 사줘.	sense	chat021_sense	평일과 주말 중에 언제 갈까요?
s12f2	52	query008	밥이나 먹자.	sense	chat008_sense	초밥 먹고 싶은데 추레하게 나갈 수는 없고 게다가 귀찮아요.
s12f2	53	query026	옷은 많은데 입을 게 없어.	base	chat026_base	옷은 사도 사도 모자라요.
s12f2	54	query030	롱패딩 필요할까?	base	chat030_base	추울 때 딱이죠.
s12f2	55	query039	내일 날씨 좋을까?	sense	chat039_sense	번개와 천둥을 동반한 비가 올 것이라고 합니다.
s12f2	56	query040	내일 약속 있는데 날씨 좋았으면	base	chat040_base	날씨가 안 좋더라도 데이트는 성공적일 거예요.
s12f2	57	query032	내일은 비왔으면 좋겠다.	sense	chat032_sense	내일 태풍의 영향권에 들어서 비소식이 있어요.
s12f2	58	query037	더워서 죽을 듯한 날씨야.	sense	chat037_sense	작년이나 재작년과 달리 올해는 날씨가 많이 덥네요.
s12f2	59	query034	마음도 춥고 날씨도 춥네.	base	chat034_base	마음 감기조심하세요.
s12f2	60	query031	오늘도 날씨가 뿌예.	base	chat031_base	마스크 착용 하시고 외출하세요.
s08m2	1	query004	그냥 혼자 밥이나 먹어야지.	sense	chat004_sense	혼밥 메뉴 추천해 드릴게요.
s08m2	2	query036	날씨 왜 이렇게 춥냐?	base	chat036_base	따뜻하게 입으세요.
s08m2	3	query035	날씨 좀 풀린거 같아.	base	chat035_base	따뜻해졌죠.
s08m2	4	query051	건강하게 다이어트 하는 방법	sense	chat051_sense	저도 고구마, 계란, 바나나를 먹고 있고, 목표 체중 될 때까지 운동하려고요!
s08m2	5	query014	공휴일에는 집이 최고.	base	chat014_base	피로 풀고 좋죠.
s08m2	6	query041	같이 게임하자고 해도 되나?	sense	chat041_sense	저랑 같은 게임 클럽에 가입해서 종종 같이 해요.
s08m2	7	query011	나도 집 사고 싶어.	sense	chat011_sense	아파트 담보대출 한 번 알아보세요.
s08m2	8	query060	건강한 다이어트법	sense	chat060_sense	일단 굶는 다이어트는 건강에 안 좋으니까 디톡스 다이어트 어때요?
s08m2	9	query001	김치볶음밥 먹어야지.	sense	chat001_sense	계란이랑 햄 넣은 김치볶음밥이 맛있어요.
s08m2	10	query038	날씨 좋은데.	sense	chat038_sense	날씨도 좋고 구름도 예쁘죠?
s08m2	11	query050	게임 지겨워.	sense	chat050_sense	게임을 했는데 인원이 모자라서 기권패했더니 저도 재미없네요.
s08m2	12	query052	고구마만 먹고 다이어트 해야지	base	chat052_base	너무 무리하지는 마세요.
s08m2	13	query048	게임도 이제 재미없어.	sense	chat048_sense	저희 회사에서도 이미 유행 지난 게임들이 있어요.
s08m2	14	query033	날씨가 진짜 덥다	base	chat033_base	시원한 물이라도 한 잔 드세요~
s08m2	15	query017	방학인데 집에만 있어.	base	chat017_base	먼저 사람들이랑 연락해서 놀러 가는 건 어때요?
s08m2	16	query012	새 집으로 이사 가기로 했어.	base	chat012_base	내 집 마련 축하드려요.
s08m2	17	query057	다이어트해야 되는데.	sense	chat057_sense	줄넘기 추천드리고 싶은데 무릎에 무리가 가니 무릎 보호대를 꼭 하는게 좋겠습니다.
s08m2	18	query007	꽃게탕 진짜 밥도둑	sense	chat007_sense	게딱지 양념에 흰쌀밥을 비벼 먹어도 맛있어요.
s08m2	19	query016	신혼집 인테리어 어떻게 하지?	sense	chat016_sense	저는 가짜 나무로 만든 트리를 만들어 놓고 싶어요.
s08m2	20	query054	팔뚝 너무 두꺼워	base	chat054_base	펭귄 운동 해보세요.
s08m2	21	query046	게임하다 시간 다 갔어.	base	chat046_base	게임할 때는 시간이 더 빨리 가요.
s08m2	22	query019	윗집 애 또 뛴다.	other	null	스트레스 받지 않도록 잘 해결하셨으면 좋겠어요.
s08m2	23	query002	밥 너무 많이 남음.	base	chat002_base	소분해서 냉동실에 보관해보세요.
s08m2	24	query056	나 비만이야	base	chat056_base	건강하게 운동해보세요.
s08m2	25	query015	집들이 하기 싫어.	base	chat015_base	쉽게 준비하는방법이 있는지 검색해서 준비해 보세요.
s08m2	26	query043	뉴게임 없나?	sense	chat043_sense	탁구공 넣기 게임 어떠세요?
s08m2	27	query020	전세집 구했어.	sense	chat020_sense	후드같이 고장나기 쉬운 것은 어떻게 수리하는지 미리 물어보는 것도 좋을 것 같아요.
s08m2	28	query045	방탈출 게임 갔다왔어.	sense	chat045_sense	저도 방 탈출 게임하고 싶어요.
s08m2	29	query055	살 좀 빼야되는데	sense	chat055_sense	저도 다이어트를 하는데 오늘 유독 배가 고파서 힘들었어요.
s08m2	30	query005	밥 먹어야지	base	chat005_base	즐거운 시간 보내시길 바랍니다.
s08m2	31	query018	집에 다 와서 전에 사귀던 남자애 만났어.	sense	chat018_sense	옆집에 사는 건 아니겠죠?!
s08m2	32	query047	보드게임 재밌다	base	chat047_base	저도 하고 싶네요.
s08m2	33	query013	집에 먼지가 너무 많아.	base	chat013_base	대청소를 해보세요!
s08m2	34	query058	살 쪄서 교복이 껴.	base	chat058_base	한창 클 때죠.
s08m2	35	query010	밥 먹었는데도 또 배고파	sense	chat010_sense	밥은 드셨으니까 편의점에서 핫바랑 컵라면 어떠세요?
s08m2	36	query027	개강 옷 예쁘게 입어 볼까?	sense	chat027_sense	어떤 옷이 있는지 말해 주면 어떻게 매치하는 게 좋을지 알려 줄게요.
s08m2	37	query042	새로운 게임 없나?	sense	chat042_sense	기본 카드게임이 제 취향이라서 새로운 게임을 잘 모르겠어요.
s08m2	38	query022	나 새 옷 샀다	sense	chat022_sense	어떻게 입으면 예쁠 것 같아요?
s08m2	39	query053	살찐 거 같아	base	chat053_base	기분일 거예요.
s08m2	40	query003	밥 먹었니?	sense	chat003_sense	오늘은 순두부찌개 먹고 싶어서 시켜 먹었어요.
s08m2	41	query028	비 맞아서 옷 젖었어.	base	chat028_base	감기 조심 하세요.
s08m2	42	query025	수학여행가는데 입을 게 없어.	sense	chat025_sense	인터넷으로 주문하면 금방 택배로 올 거예요.
s08m2	43	query044	예전 게임인데 재밌다.	base	chat047_base	저도 하고 싶네요.
s08m2	44	query049	핸드폰게임 자꾸 하게 돼.	sense	chat049_sense	저도 궁금한 게임이 있는데 같이 플레이 해줄 수 있어요?
s08m2	45	query006	밥 뭐 먹을까?	sense	chat006_sense	고기에 볶음밥 싸서 한 입 먹으면 천국이죠!
s08m2	46	query059	뱃살 나온 거 같아	base	chat059_base	급 다이어트 해봐요!
s08m2	47	query029	옷장이 점점 줄어들어	base	chat029_base	지난 계절 옷을 잘 정리해 보세요.
s08m2	48	query024	커플이 같은 옷 입는 거 좋아보여	sense	chat024_sense	여름 티는 커플이 같이 입기 좋은 것 같아요.
s08m2	49	query009	밥생각이 없어.	base	chat009_base	정신이 힘든 건지 몸이 아픈 건지 확인해 보세요.
s08m2	50	query023	옷 걸 데가 없어	base	chat029_base	지난 계절 옷을 잘 정리해 보세요.
s08m2	51	query021	옷 좀 사줘.	sense	chat021_sense	평일과 주말 중에 언제 갈까요?
s08m2	52	query008	밥이나 먹자.	sense	chat008_sense	초밥 먹고 싶은데 추레하게 나갈 수는 없고 게다가 귀찮아요.
s08m2	53	query026	옷은 많은데 입을 게 없어.	base	chat026_base	옷은 사도 사도 모자라요.
s08m2	54	query030	롱패딩 필요할까?	base	chat030_base	추울 때 딱이죠.
s08m2	55	query039	내일 날씨 좋을까?	sense	chat039_sense	번개와 천둥을 동반한 비가 올 것이라고 합니다.
s08m2	56	query040	내일 약속 있는데 날씨 좋았으면	sense	chat040_sense	3시에 비가 온다고 하니 그 전에 만나야 될 것 같아요.
s08m2	57	query032	내일은 비왔으면 좋겠다.	base	chat032_base	기우제를 지내봅시다!
s08m2	58	query037	더워서 죽을 듯한 날씨야.	sense	chat037_sense	작년이나 재작년과 달리 올해는 날씨가 많이 덥네요.
s08m2	59	query034	마음도 춥고 날씨도 춥네.	base	chat034_base	마음 감기조심하세요.
s08m2	60	query031	오늘도 날씨가 뿌예.	base	chat031_base	마스크 착용 하시고 외출하세요.
s09m2	1	query004	그냥 혼자 밥이나 먹어야지.	sense	chat004_sense	혼밥 메뉴 추천해 드릴게요.
